customer_id,synthetic_archetype,age,region,occupation,monthly_income,tenure_months,checking_balance,savings_balance,investment_balance,credit_card_limit,credit_utilization,loan_balance,delinquency_events_12m,has_credit_card,has_savings,has_investments,has_personal_loan,has_insurance,has_mortgage
CLI006123,Tradicional Essencial,53,Sudeste,Autônomo,3495.1,169,5115.71,8241.51,5205.65,9931.26,0.4466,0.0,0,1,1,0,0,0,0
CLI006124,Digital Multirrelacionado,38,Sul,Autônomo,8654.44,61,4802.03,2864.55,43197.31,14614.23,0.1157,29124.1,0,0,0,0,1,1,0
CLI006125,Alta Renda Investidor,52,Centro-Oeste,Assalariado,26908.71,101,25137.12,0.0,166092.86,32982.32,0.2798,10696.19,0,1,1,1,0,1,0
CLI006126,Digital Multirrelacionado,35,Nordeste,Servidor público,11469.05,46,6208.43,6221.93,25588.28,13191.75,0.3805,36170.26,0,1,1,1,1,0,0
CLI006127,Digital Multirrelacionado,24,Nordeste,Aposentado,6021.88,41,6301.32,19862.26,0.0,8944.62,0.4548,41335.4,0,1,1,1,0,0,1
CLI006128,Alta Renda Investidor,36,Centro-Oeste,Empresário,19104.21,121,11912.56,59846.46,311468.26,24506.26,0.1344,33849.51,0,1,1,1,0,0,0
CLI006129,Crédito Intensivo,59,Sudeste,Autônomo,5132.02,67,404.43,3489.27,1216.51,12974.21,0.6521,48678.25,1,1,0,0,1,0,1
CLI006130,Alta Renda Investidor,54,Norte,Servidor público,23281.29,102,36971.35,64899.27,135392.7,46055.61,0.1762,53649.08,0,1,0,1,1,0,0
CLI006131,Digital Multirrelacionado,50,Sudeste,Assalariado,6422.69,66,6837.91,17359.68,2094.44,21757.56,0.4057,23669.28,0,1,0,0,0,1,0
CLI006132,Tradicional Essencial,69,Sudeste,Aposentado,7100.47,212,2259.15,30503.08,4460.74,6834.62,0.4179,14525.27,0,1,1,0,0,1,0
CLI006133,Tradicional Essencial,52,Nordeste,Empresário,4001.03,130,0.0,1559.15,0.0,4694.23,0.1459,8659.25,1,0,1,0,0,0,0
CLI006134,Digital Multirrelacionado,30,Sudeste,Assalariado,9062.28,22,13002.73,22473.0,32260.29,9037.21,0.3655,0.0,0,1,1,1,0,0,0
CLI006135,Digital Multirrelacionado,23,Sudeste,Assalariado,7670.83,78,7542.54,18010.08,23661.54,13870.29,0.4622,47228.59,0,1,1,1,1,1,0
CLI006136,Digital Multirrelacionado,36,Sul,Assalariado,7586.37,101,6812.46,10112.84,17633.35,4934.91,0.1203,32367.68,0,1,1,0,1,1,0
CLI006137,Jovem em Ascensão,33,Sudeste,Assalariado,7469.75,19,4338.51,5871.26,1766.0,6845.82,0.6037,1660.97,1,1,1,1,0,0,0
CLI006138,Digital Multirrelacionado,48,Nordeste,Assalariado,6873.57,45,9862.75,31901.68,36675.54,10222.77,0.3487,0.0,0,1,1,1,0,0,1
CLI006139,Digital Multirrelacionado,25,Nordeste,Assalariado,8732.85,40,9442.05,2065.95,4210.48,23258.65,0.2358,30774.7,0,1,1,0,0,0,0
CLI006140,Crédito Intensivo,29,Sudeste,Autônomo,9432.79,21,878.03,8299.86,577.52,16499.84,0.7966,43817.35,1,1,1,0,0,0,0
CLI006141,Digital Multirrelacionado,35,Nordeste,Assalariado,9856.94,72,0.0,17497.12,21193.24,14570.5,0.4146,18623.47,0,1,1,1,0,1,0
CLI006142,Digital Multirrelacionado,30,Nordeste,Assalariado,10595.19,50,6454.48,2352.44,53257.95,17727.26,0.4137,18588.27,0,1,1,1,1,1,1
CLI006143,Alta Renda Investidor,33,Sudeste,Assalariado,22691.4,125,33062.01,40534.3,460857.69,26250.34,0.2481,36519.77,0,1,1,1,1,1,0
CLI006144,Tradicional Essencial,66,Centro-Oeste,Autônomo,5605.63,220,6480.89,5687.4,7649.11,6953.97,0.3568,0.0,0,0,1,1,0,0,0
CLI006145,Tradicional Essencial,58,Sudeste,Autônomo,7222.92,147,3594.08,19621.42,0.0,967.29,0.1745,17864.22,0,0,1,0,0,0,0
CLI006146,Tradicional Essencial,57,Nordeste,Empresário,5675.86,76,2230.05,0.0,2347.91,5188.9,0.2859,21756.84,0,1,1,0,0,1,0
CLI006147,Tradicional Essencial,49,Sudeste,Assalariado,3565.45,210,5232.91,8557.38,8594.17,4899.1,0.1873,10793.47,0,1,1,0,0,0,0
CLI006148,Digital Multirrelacionado,30,Sudeste,Assalariado,7224.7,58,10753.08,17489.72,0.0,20715.34,0.3196,8636.77,0,1,1,1,0,0,0
CLI006149,Jovem em Ascensão,26,Sudeste,Assalariado,2470.37,38,0.0,3028.62,3857.54,7613.36,0.6585,0.0,0,1,1,0,0,0,0
CLI006150,Tradicional Essencial,49,Sudeste,Assalariado,3573.99,138,4848.31,11858.11,847.41,6942.47,0.1722,0.0,0,1,1,0,0,1,0
CLI006151,Jovem em Ascensão,31,Sudeste,Estudante,2667.52,13,1713.85,3038.41,7155.27,7112.92,0.2161,17854.76,0,0,1,0,0,0,0
CLI006152,Tradicional Essencial,63,Sudeste,Autônomo,1200.0,189,4321.35,21948.75,0.0,8037.28,0.3081,27982.62,0,1,1,1,1,0,0
CLI006153,Digital Multirrelacionado,34,Sudeste,Servidor público,9651.26,78,8640.23,3987.11,17472.61,6772.99,0.4023,18713.64,0,1,1,1,1,1,1
CLI006154,Digital Multirrelacionado,24,Sudeste,Autônomo,9961.87,56,6987.06,761.47,0.0,18695.91,0.1451,0.0,0,1,0,1,0,1,0
CLI006155,Crédito Intensivo,59,Sul,Autônomo,4282.24,133,2012.88,2216.31,3792.75,11269.89,0.99,85811.99,0,1,0,0,1,0,1
CLI006156,Alta Renda Investidor,54,Sul,Empresário,21250.86,170,12517.56,52188.1,227223.48,39608.84,0.3563,23342.68,2,1,1,1,0,1,1
CLI006157,Crédito Intensivo,51,Sudeste,Assalariado,5510.65,112,4242.59,5249.43,623.99,9293.25,0.8529,55031.62,1,1,1,0,1,0,0
CLI006158,Alta Renda Investidor,47,Sudeste,Assalariado,19446.54,44,21467.84,36735.34,344780.4,26319.81,0.1412,5403.8,0,1,1,1,0,0,0
CLI006159,Alta Renda Investidor,67,Sudeste,Empresário,19000.04,185,20237.01,22225.44,256562.44,34433.84,0.1544,92310.24,0,1,1,1,0,1,0
CLI006160,Jovem em Ascensão,27,Sudeste,Assalariado,4862.8,18,5474.24,0.0,5694.11,6561.58,0.3976,3969.73,0,1,1,0,0,0,0
CLI006161,Tradicional Essencial,64,Nordeste,Autônomo,4317.15,45,5628.85,1372.0,0.0,3844.58,0.1236,4282.35,0,1,1,0,0,0,1
CLI006162,Crédito Intensivo,33,Sudeste,Empresário,3723.79,79,1681.65,6602.87,453.85,10664.0,0.8178,55174.52,1,0,1,0,1,0,1
CLI006163,Digital Multirrelacionado,51,Sudeste,Servidor público,8008.74,77,10653.93,9496.86,15098.51,15111.49,0.2329,3246.37,0,1,1,1,0,1,0
CLI006164,Tradicional Essencial,52,Sudeste,Assalariado,4933.5,159,3689.28,8512.66,4201.29,6584.52,0.3349,9907.8,0,1,0,0,0,0,1
CLI006165,Jovem em Ascensão,26,Nordeste,Assalariado,3937.17,19,1964.37,,1881.33,5378.84,0.4327,0.0,0,1,1,0,0,0,0
CLI006166,Tradicional Essencial,67,Norte,Aposentado,4296.45,152,9767.3,9161.52,183.32,5732.73,0.409,0.0,0,1,1,1,0,0,0
CLI006167,Tradicional Essencial,60,Sul,Autônomo,4352.95,177,4166.8,20521.53,11267.47,7530.54,0.2027,12670.63,0,1,0,0,0,0,0
CLI006168,Crédito Intensivo,18,Sul,Assalariado,3213.61,99,0.0,0.0,,14593.68,0.7485,89521.62,0,1,1,0,1,0,0
CLI006169,Digital Multirrelacionado,27,Nordeste,Assalariado,7041.31,70,8183.24,11465.43,18617.38,14833.57,0.75,8782.62,1,1,1,0,1,1,0
CLI006170,Tradicional Essencial,81,Nordeste,Aposentado,5449.25,90,2199.03,13116.33,2979.55,7486.73,0.0723,17671.86,0,1,1,0,1,0,0
CLI006171,Jovem em Ascensão,34,Sudeste,Autônomo,5043.31,24,3561.62,10336.61,705.81,6528.79,0.1978,10612.48,0,1,1,1,0,0,0
CLI006172,Crédito Intensivo,38,Centro-Oeste,Empresário,4162.93,91,177.56,5661.34,6413.79,8101.67,0.7276,62332.14,0,1,0,1,0,0,0
CLI006173,Crédito Intensivo,40,Nordeste,Assalariado,5342.2,92,2711.18,4272.69,349.29,12645.87,0.99,45504.98,0,1,0,1,1,0,1
CLI006174,Crédito Intensivo,37,Sul,Autônomo,4739.88,40,986.58,4042.5,263.47,12952.67,0.7984,48985.56,0,1,0,0,1,0,0
CLI006175,Crédito Intensivo,47,Sudeste,Assalariado,6442.76,59,885.36,664.36,3052.25,9030.49,0.8737,43809.06,0,1,1,0,0,0,0
CLI006176,Jovem em Ascensão,26,Sudeste,Autônomo,5528.05,24,5194.82,5092.53,0.0,7126.05,0.1044,8356.78,0,0,1,0,1,0,0
CLI006177,Tradicional Essencial,37,Sul,Assalariado,1370.63,196,0.0,10196.66,5463.57,8841.9,0.0436,26620.69,0,1,1,0,0,1,0
CLI006178,Digital Multirrelacionado,50,Norte,Autônomo,12365.71,10,8604.88,13384.29,42568.95,16625.52,0.3158,22107.19,0,1,1,1,0,0,0
CLI006179,Digital Multirrelacionado,36,Sudeste,Assalariado,3804.58,17,0.0,6112.55,37569.05,15618.94,0.4842,0.0,0,1,1,1,0,0,1
CLI006180,Crédito Intensivo,48,Sudeste,Aposentado,3257.95,100,650.15,4413.71,153.02,15623.37,0.63,6407.06,1,1,0,0,1,1,0
CLI006181,Alta Renda Investidor,48,Nordeste,Empresário,24245.95,118,29645.3,59168.24,327269.48,28159.47,0.316,9282.33,0,1,1,1,0,1,0
CLI006182,Crédito Intensivo,52,Sudeste,Autônomo,6588.91,18,1204.69,0.0,612.65,10436.8,0.8136,61185.15,1,1,0,0,1,1,1
CLI006183,Jovem em Ascensão,28,Centro-Oeste,Assalariado,7100.51,13,2519.03,4663.86,1039.72,5211.03,0.3511,15508.29,1,1,0,1,0,0,0
CLI006184,Tradicional Essencial,65,Sudeste,Aposentado,3295.52,59,1814.62,6180.54,0.0,,0.1126,18275.69,0,1,0,0,1,1,1
CLI006185,Digital Multirrelacionado,26,Sul,Empresário,8717.28,14,6456.48,8925.23,14738.64,11834.29,0.2536,20450.26,0,1,0,1,0,0,1
CLI006186,Tradicional Essencial,75,Sudeste,Aposentado,6120.81,180,5806.16,2869.63,0.0,9083.41,0.3012,8106.18,0,1,1,0,0,1,0
CLI006187,Tradicional Essencial,62,Sudeste,Aposentado,5205.94,85,5389.79,0.0,8355.26,4758.67,0.3906,790.21,0,0,1,1,0,1,0
CLI006188,Digital Multirrelacionado,32,Sudeste,Autônomo,7626.75,101,3273.0,15981.46,8250.55,10915.97,0.3896,0.0,0,1,1,0,0,1,0
CLI006189,Tradicional Essencial,50,Norte,Servidor público,1982.07,274,2980.09,7959.51,6904.86,5507.05,0.2373,17857.64,0,1,1,0,0,0,0
CLI006190,Tradicional Essencial,46,Sudeste,Servidor público,3876.45,120,1355.44,7223.03,4220.28,2567.79,0.356,8045.74,0,1,1,0,0,0,0
CLI006191,Jovem em Ascensão,29,Sudeste,Assalariado,6593.07,24,3794.06,8978.91,12868.62,3680.93,0.6025,8487.87,1,1,0,1,0,0,0
CLI006192,Alta Renda Investidor,31,Sudeste,Assalariado,20109.03,83,33590.75,30175.22,167989.11,31777.05,0.1761,65452.84,0,1,1,1,0,1,1
CLI006193,Digital Multirrelacionado,37,Sul,Servidor público,8408.68,38,13794.67,7461.95,21807.05,13781.59,0.6687,15005.5,0,1,1,0,1,1,1
CLI006194,Crédito Intensivo,49,Sudeste,Assalariado,3227.46,98,2343.86,5292.45,2696.42,14663.97,0.8822,45859.97,2,1,1,0,0,1,0
CLI006195,Alta Renda Investidor,40,Sudeste,Assalariado,22188.52,169,31828.41,71473.16,163482.11,23782.76,0.4305,0.0,0,1,1,1,0,1,0
CLI006196,Crédito Intensivo,50,Sudeste,Assalariado,6539.81,103,4933.84,7336.87,0.0,14427.28,0.8467,72461.55,1,1,0,0,1,0,0
CLI006197,Tradicional Essencial,79,Nordeste,Assalariado,4264.93,77,569.05,19240.51,1146.94,4612.16,0.1601,15629.61,0,1,1,0,0,0,0
CLI006198,Digital Multirrelacionado,39,Nordeste,Assalariado,10497.99,98,518.06,,9466.77,8288.21,0.3627,14443.25,1,1,1,1,0,1,0
CLI006199,Crédito Intensivo,38,Sul,Assalariado,3549.09,28,1770.12,1553.28,0.0,11441.35,0.816,85087.84,0,1,1,0,1,0,0
CLI006200,Jovem em Ascensão,25,Sudeste,Estudante,3454.53,13,5027.82,5582.98,11241.3,5728.78,0.01,20316.08,0,1,1,0,0,1,0
CLI006201,Crédito Intensivo,27,Sudeste,Assalariado,6342.58,49,1447.29,2749.9,3337.04,4455.87,0.862,65174.38,0,1,0,0,1,0,0
CLI006202,Crédito Intensivo,54,Sudeste,Aposentado,4619.42,112,2946.09,9486.99,3985.0,10796.89,0.841,57331.05,3,1,0,1,1,1,0
CLI006203,Crédito Intensivo,52,Sudeste,Assalariado,4472.2,16,1468.77,0.0,3212.55,12986.9,0.8381,40303.3,1,1,1,0,1,0,0
CLI006204,Digital Multirrelacionado,48,Sudeste,Servidor público,6644.12,17,7764.68,27401.94,67404.18,12977.79,0.2685,903.2,0,1,0,0,0,1,0
CLI006205,Digital Multirrelacionado,27,Sul,Aposentado,8630.62,2,5525.74,14244.82,37118.17,11405.02,0.3669,20000.18,0,1,1,0,0,1,0
CLI006206,Tradicional Essencial,74,Nordeste,Aposentado,3851.22,122,7206.36,0.0,5766.36,6468.95,0.3858,9616.31,0,1,1,0,0,0,0
CLI006207,Crédito Intensivo,48,Sudeste,Assalariado,4110.66,53,3211.02,1036.9,5110.14,6723.38,0.8643,60793.84,1,1,0,0,1,1,1
CLI006208,Digital Multirrelacionado,47,Sudeste,Assalariado,9955.82,36,10664.57,5173.84,0.0,15438.02,0.2799,19533.42,0,1,1,1,0,1,0
CLI006209,Alta Renda Investidor,48,Sudeste,Empresário,19004.09,95,12962.97,65642.06,121372.31,47628.61,0.2387,23316.68,0,1,1,1,0,1,1
CLI006210,Jovem em Ascensão,26,Sudeste,Assalariado,3876.89,29,4189.37,9488.67,3720.41,8833.73,0.4768,8946.23,0,1,1,1,1,0,0
CLI006211,Alta Renda Investidor,40,Sudeste,Assalariado,17996.55,148,9887.32,28953.07,273655.1,17598.32,0.2735,36632.04,0,1,1,0,1,0,1
CLI006212,Tradicional Essencial,42,Nordeste,Empresário,3248.69,87,9092.09,2690.72,4037.35,4367.79,0.26,4422.57,0,1,1,0,0,0,0
CLI006213,Crédito Intensivo,28,Sudeste,Autônomo,2209.56,32,3028.65,0.0,0.0,7712.74,0.9679,22271.97,0,1,1,0,1,0,0
CLI006214,Tradicional Essencial,46,Sudeste,Servidor público,1974.13,242,2715.16,5675.14,5639.13,3446.94,0.275,23481.21,0,1,1,1,0,0,0
CLI006215,Digital Multirrelacionado,37,Sudeste,Assalariado,9191.07,67,2238.54,5399.63,12803.81,15651.25,0.3352,19783.8,0,1,1,0,0,0,0
CLI006216,Digital Multirrelacionado,29,Nordeste,Aposentado,9968.28,76,5646.77,4189.8,22578.51,16878.24,0.1683,12436.97,0,1,1,1,0,1,0
CLI006217,Crédito Intensivo,50,Sudeste,Servidor público,2978.47,109,1288.79,1163.61,5790.12,9905.13,0.5544,44996.57,0,0,1,0,1,0,0
CLI006218,Tradicional Essencial,68,Nordeste,Aposentado,4819.0,156,4605.63,15590.81,2624.21,7927.27,0.3215,3827.46,0,0,1,0,0,1,0
CLI006219,Digital Multirrelacionado,28,Norte,Aposentado,8992.57,51,4005.37,2810.92,17755.54,7173.04,0.3185,18759.3,1,1,1,1,1,0,0
CLI006220,Crédito Intensivo,51,Nordeste,Assalariado,5677.7,81,2354.35,3062.79,472.96,11978.0,0.8447,48308.16,1,1,0,0,1,0,0
CLI006221,Crédito Intensivo,38,Sudeste,Servidor público,5246.47,62,0.0,0.0,4385.31,17578.03,0.8699,38291.29,1,1,1,1,1,0,0
CLI006222,Digital Multirrelacionado,44,Nordeste,Empresário,12209.83,61,5278.65,15952.46,24735.46,14123.95,0.505,29594.91,0,1,1,0,0,1,0
CLI006223,Crédito Intensivo,30,Sudeste,Estudante,6170.0,1,2424.0,4642.02,5029.45,3880.56,0.8715,43664.45,0,1,1,0,0,0,0
CLI006224,Digital Multirrelacionado,18,Norte,Assalariado,8528.25,56,1786.74,12107.1,19355.38,9077.8,0.2885,0.0,0,0,1,1,0,0,0
CLI006225,Crédito Intensivo,32,Nordeste,Autônomo,4285.41,67,2755.57,2545.61,1392.83,15637.9,0.8997,27411.99,0,1,1,0,1,1,0
CLI006226,Alta Renda Investidor,50,Nordeste,Empresário,14900.94,200,17992.41,9526.7,283885.14,27188.62,0.2952,56133.34,1,1,1,1,0,0,0
CLI006227,Crédito Intensivo,31,Sudeste,Empresário,3053.18,88,2312.02,3819.3,,13591.35,0.8415,62852.5,1,1,1,0,1,1,0
CLI006228,Digital Multirrelacionado,35,Sudeste,Assalariado,12257.48,87,2540.1,11388.84,12698.15,16176.0,0.3738,2918.89,0,1,1,1,0,1,0
CLI006229,Crédito Intensivo,49,Sudeste,Autônomo,4766.81,77,1982.96,4838.41,0.0,13072.24,0.8006,9065.29,0,1,0,1,1,1,0
CLI006230,Crédito Intensivo,32,Nordeste,Servidor público,5081.69,58,1347.74,0.0,3945.69,6006.42,0.8041,0.0,1,1,0,0,1,0,0
CLI006231,Jovem em Ascensão,19,Centro-Oeste,Assalariado,3048.49,25,2820.98,1523.11,10544.9,6427.14,0.4618,8630.18,0,1,1,0,0,0,0
CLI006232,Crédito Intensivo,35,Sudeste,Aposentado,5179.08,39,459.79,1748.61,1408.6,12376.36,0.7558,72135.84,1,1,0,0,1,0,1
CLI006233,Jovem em Ascensão,28,Nordeste,Assalariado,6368.63,16,3670.65,11228.93,0.0,4320.63,0.6606,5168.54,0,1,1,0,0,0,0
CLI006234,Digital Multirrelacionado,31,Centro-Oeste,Assalariado,12738.75,87,2220.43,2012.52,2806.36,18650.57,0.4748,0.0,0,1,1,1,0,0,0
CLI006235,Digital Multirrelacionado,30,Sudeste,Empresário,5214.31,87,6053.53,18473.44,38462.58,,0.4469,22572.63,1,1,1,1,0,0,1
CLI006236,Alta Renda Investidor,49,Centro-Oeste,Assalariado,30658.58,189,25099.42,32660.72,239491.6,40174.86,0.3562,31464.72,0,1,0,1,0,0,0
CLI006237,Crédito Intensivo,39,Sul,Aposentado,7008.11,42,1433.07,0.0,4430.77,10250.57,0.6848,40668.87,0,1,0,0,1,0,1
CLI006238,Tradicional Essencial,62,Norte,Aposentado,3740.5,147,0.0,8779.08,0.0,6246.39,0.01,14325.92,0,1,1,1,0,0,0
CLI006239,Jovem em Ascensão,27,Sudeste,Assalariado,6938.93,25,3275.99,3974.35,11456.18,3589.82,0.7174,0.0,0,0,1,0,1,0,0
CLI006240,Crédito Intensivo,60,Sudeste,Empresário,7866.12,52,2173.93,1480.23,0.0,14040.53,0.589,45297.63,2,1,0,0,1,0,0
CLI006241,Tradicional Essencial,39,Sudeste,Servidor público,3086.19,114,9046.51,18820.31,1684.24,5305.46,0.1383,6082.85,1,0,1,0,0,1,0
CLI006242,Digital Multirrelacionado,31,Nordeste,Assalariado,8405.5,21,7253.78,26020.94,27127.21,8913.54,0.1613,13834.8,1,1,0,1,0,1,0
CLI006243,Alta Renda Investidor,40,Nordeste,Assalariado,14453.37,45,2283.49,33672.06,266205.92,38453.08,0.2906,34536.32,0,1,0,1,0,1,0
CLI006244,Tradicional Essencial,53,Sudeste,Assalariado,2687.58,155,3838.91,7587.05,1649.39,5165.02,0.2733,5211.12,0,1,1,0,1,1,0
CLI006245,Digital Multirrelacionado,27,Sudeste,Servidor público,8968.58,1,9690.6,18279.34,19894.19,8741.87,0.5904,52712.26,0,1,1,0,0,1,0
CLI006246,Alta Renda Investidor,54,Sudeste,Assalariado,21621.79,137,0.0,15578.24,185489.39,13484.31,0.1422,57323.34,0,1,1,1,0,1,0
CLI006247,Jovem em Ascensão,32,Sudeste,Assalariado,5042.61,6,2828.66,10985.79,3293.5,10025.1,0.3596,0.0,1,1,1,0,0,0,0
CLI006248,Jovem em Ascensão,31,Sudeste,Assalariado,3316.38,12,2360.69,2285.12,14292.79,5029.9,0.2704,2201.39,0,1,1,0,0,1,0
CLI006249,Tradicional Essencial,54,Sudeste,Assalariado,5947.98,216,694.65,960.27,2339.71,9450.44,0.4406,0.0,0,0,1,0,0,0,0
CLI006250,Digital Multirrelacionado,38,Sudeste,Empresário,8439.88,86,12659.04,2556.69,6469.41,21159.2,0.4953,17176.41,0,1,0,1,1,1,1
CLI006251,Jovem em Ascensão,25,Sul,Assalariado,4162.18,42,3793.87,0.0,14854.13,6533.91,0.6048,8174.93,1,1,1,0,1,0,0
CLI006252,Digital Multirrelacionado,32,Sudeste,Assalariado,7843.67,53,2995.84,2537.55,4570.89,14876.7,0.5134,0.0,0,1,1,1,0,1,0
CLI006253,Crédito Intensivo,49,Sudeste,Empresário,7863.62,48,0.0,3557.08,2514.74,9180.43,0.8638,51811.65,0,1,0,0,1,0,0
CLI006254,Digital Multirrelacionado,37,Centro-Oeste,Autônomo,9290.97,93,506.58,3867.05,8869.54,15592.86,0.5719,0.0,0,1,1,1,1,1,0
CLI006255,Jovem em Ascensão,20,Norte,Assalariado,3273.15,41,3915.18,13272.34,12022.09,6542.74,0.4212,7595.44,1,1,1,0,0,1,0
CLI006256,Jovem em Ascensão,28,Sudeste,Assalariado,6267.03,13,1684.02,7063.15,3678.65,7591.29,0.6161,4891.68,0,1,1,0,0,0,0
CLI006257,Tradicional Essencial,48,Sudeste,Estudante,6631.97,183,5774.67,13186.54,2103.21,9360.01,0.3478,9705.48,0,1,1,0,0,1,0
CLI006258,Alta Renda Investidor,65,Sudeste,Assalariado,16696.33,209,17623.01,58617.39,213960.68,22389.17,0.2096,86435.26,1,1,1,1,0,1,1
CLI006259,Crédito Intensivo,23,Nordeste,Autônomo,5482.33,79,4054.86,2911.82,4759.31,9530.91,0.8409,63450.29,0,1,1,0,1,0,0
CLI006260,Digital Multirrelacionado,27,Sudeste,Autônomo,6912.18,100,7257.26,11334.48,17822.03,10194.05,0.2464,9900.11,1,1,0,1,0,1,0
CLI006261,Jovem em Ascensão,25,Nordeste,Estudante,4627.12,35,0.0,11871.23,537.0,10045.82,0.5536,5738.23,0,1,0,0,0,0,0
CLI006262,Alta Renda Investidor,41,Centro-Oeste,Servidor público,19370.5,56,18429.24,22979.03,266547.9,26452.27,0.0607,56776.77,0,0,1,1,0,1,0
CLI006263,Alta Renda Investidor,51,Nordeste,Empresário,18757.87,185,32157.91,34210.21,18516.04,13039.28,0.3506,4955.38,0,1,1,1,1,1,0
CLI006264,Tradicional Essencial,68,Centro-Oeste,Assalariado,4185.25,255,368.58,1785.49,0.0,2556.71,0.1564,4672.43,0,1,1,1,0,0,0
CLI006265,Crédito Intensivo,42,Centro-Oeste,Servidor público,4657.4,67,4666.9,3554.23,4595.36,8984.1,0.6381,59588.94,0,1,0,0,1,0,1
CLI006266,Jovem em Ascensão,22,Sudeste,Assalariado,1672.95,41,3281.66,2360.61,7518.21,9494.93,0.5265,6535.1,0,1,1,0,0,1,0
CLI006267,Alta Renda Investidor,57,Nordeste,Assalariado,21147.44,122,21513.77,102697.35,194683.56,38746.69,0.0417,35301.89,0,1,1,1,1,1,0
CLI006268,Jovem em Ascensão,21,Sudeste,Assalariado,4917.14,1,4475.0,2452.6,4403.64,9406.09,0.3258,5634.32,0,1,1,1,1,0,0
CLI006269,Alta Renda Investidor,49,Sudeste,Empresário,23460.74,54,11291.18,40414.33,279728.25,42885.16,0.2486,54213.48,0,1,1,1,0,1,0
CLI006270,Alta Renda Investidor,55,Nordeste,Empresário,17606.13,149,24512.28,38414.0,172124.96,35349.37,0.1407,8730.1,1,1,1,1,0,1,0
CLI006271,Crédito Intensivo,49,Sudeste,Aposentado,4487.98,46,2916.3,9645.26,513.6,7713.53,0.7907,57674.52,0,1,0,0,1,0,0
CLI006272,Digital Multirrelacionado,26,Sudeste,Assalariado,12659.67,49,4861.03,24809.2,27459.93,9190.13,0.3475,16592.1,0,1,0,0,1,1,1
CLI006273,Tradicional Essencial,74,Sudeste,Aposentado,2274.49,174,7595.52,545.25,0.0,10112.65,0.3032,12561.54,1,1,1,0,0,1,0
CLI006274,Alta Renda Investidor,58,Sudeste,Assalariado,24647.41,64,11132.98,53538.37,174156.88,50529.24,0.0802,33184.06,0,1,1,1,0,0,0
CLI006275,Alta Renda Investidor,32,Nordeste,Assalariado,14758.91,157,8706.5,83073.92,218391.42,42429.04,0.25,60758.96,1,0,1,1,0,1,0
CLI006276,Tradicional Essencial,51,Nordeste,Autônomo,2229.94,58,1833.87,4467.8,0.0,8950.48,0.1924,0.0,0,0,1,0,0,0,0
CLI006277,Digital Multirrelacionado,30,Sudeste,Empresário,6942.18,67,7540.59,9199.41,31185.11,17916.19,0.4823,15331.84,0,1,0,0,0,1,0
CLI006278,Tradicional Essencial,59,Sul,Aposentado,3372.87,161,13753.03,23523.67,3056.29,7227.81,0.2387,4937.65,0,0,1,0,0,0,0
CLI006279,Tradicional Essencial,67,Nordeste,Aposentado,4805.71,234,3411.04,6195.54,5123.53,1077.06,0.226,10923.47,0,1,0,0,0,1,0
CLI006280,Alta Renda Investidor,53,Sul,Empresário,11344.87,102,18609.55,72978.06,89749.64,21263.93,0.3343,27496.34,0,1,1,1,0,0,0
CLI006281,Tradicional Essencial,60,Centro-Oeste,Autônomo,3237.85,108,7021.06,10791.81,875.07,3759.07,0.2013,13445.21,0,1,1,0,0,0,0
CLI006282,Digital Multirrelacionado,33,Sudeste,Aposentado,8884.76,86,3751.66,13635.83,0.0,10418.56,0.3021,12091.36,0,1,1,0,0,1,0
CLI006283,Crédito Intensivo,53,Sul,Servidor público,4993.56,24,581.91,1307.46,2631.18,10753.04,0.7725,64747.13,0,0,0,0,1,0,1
CLI006284,Alta Renda Investidor,48,Sudeste,Assalariado,18366.3,69,21408.83,82662.73,210145.52,44495.18,0.2501,50588.62,1,1,1,1,1,1,0
CLI006285,Jovem em Ascensão,25,Sudeste,Autônomo,4491.7,12,1040.38,10763.08,6474.95,3067.86,0.01,7634.78,0,1,1,0,1,0,0
CLI006286,Crédito Intensivo,33,Norte,Assalariado,6076.79,98,1359.15,1928.91,669.31,15004.96,0.6431,36782.41,2,1,0,0,0,0,1
CLI006287,Crédito Intensivo,26,Sul,Autônomo,2541.84,1,672.59,3217.76,1490.63,13200.72,0.99,41993.17,1,1,1,0,1,0,0
CLI006288,Jovem em Ascensão,31,Sul,Assalariado,6423.99,7,2047.04,0.0,5125.62,8181.13,0.4941,15431.65,0,1,1,1,0,0,0
CLI006289,Digital Multirrelacionado,36,Sul,Empresário,7235.2,43,0.0,15501.22,12791.94,21501.83,0.2768,16790.36,0,1,1,1,0,0,0
CLI006290,Jovem em Ascensão,37,Sul,Assalariado,3305.08,31,3035.87,5480.62,951.6,8921.62,0.2927,11625.14,0,1,1,0,0,0,0
CLI006291,Tradicional Essencial,80,Sudeste,Aposentado,5003.17,213,2227.06,10828.08,0.0,7464.13,0.112,3691.77,0,1,1,0,0,0,0
CLI006292,Jovem em Ascensão,26,Nordeste,Assalariado,5031.59,12,1097.92,8197.76,12418.42,9776.05,0.5977,7614.49,0,1,1,1,0,1,0
CLI006293,Jovem em Ascensão,30,Centro-Oeste,Assalariado,6604.54,31,1690.0,10414.12,11516.77,8671.07,0.5817,32013.64,0,1,1,0,0,0,0
CLI006294,Jovem em Ascensão,24,Nordeste,Assalariado,4871.44,14,5274.93,0.0,0.0,6654.88,0.395,8763.17,0,1,0,0,0,0,0
