customer_id,month,transaction_count,total_inflow,total_outflow,pix_count,card_spend,cash_withdrawals,app_logins,branch_visits,digital_transaction_share
CLI005588,2025-11-01,135,8459.05,6258.39,53,1594.21,1,52,0,0.9571
CLI005588,2025-12-01,127,7520.47,7662.78,62,1780.05,0,46,0,1.0
CLI005589,2025-01-01,48,3172.97,4810.69,20,1291.23,2,30,0,0.6555
CLI005589,2025-02-01,43,3940.57,4254.19,22,1791.31,1,19,0,0.8448
CLI005589,2025-03-01,38,4440.23,4827.03,14,1859.7,1,23,0,0.7598
CLI005589,2025-04-01,44,4980.56,4868.04,12,1386.41,2,25,2,0.6867
CLI005589,2025-05-01,50,5205.08,5847.21,26,2364.29,2,19,1,0.8033
CLI005589,2025-06-01,42,4682.65,3695.98,17,1053.9,1,11,0,0.8665
CLI005589,2025-07-01,44,5073.18,5854.68,21,1627.04,1,29,0,0.8836
CLI005589,2025-08-01,39,6248.88,4839.51,14,1935.02,1,25,2,0.7206
CLI005589,2025-09-01,47,5479.97,4740.2,21,1556.47,1,18,0,0.8773
CLI005589,2025-10-01,38,5247.17,4499.88,16,1426.28,2,29,0,0.7047
CLI005589,2025-11-01,51,4103.02,4940.91,21,1714.52,2,28,2,0.7727
CLI005589,2025-12-01,49,4454.57,5126.27,21,1478.5,2,22,2,0.7787
CLI005590,2025-01-01,12,4007.83,1540.66,4,227.86,1,0,3,0.5921
CLI005590,2025-02-01,16,3857.43,2101.1,4,310.95,2,2,4,0.379
CLI005590,2025-03-01,16,3758.61,2427.37,3,321.03,1,5,3,0.4852
CLI005590,2025-04-01,19,4100.31,1742.85,4,275.55,1,0,1,0.461
CLI005590,2025-05-01,16,3595.93,3198.04,3,512.63,1,6,4,0.3841
CLI005590,2025-06-01,16,3917.08,2747.83,5,302.93,1,6,3,0.5337
CLI005590,2025-07-01,14,3108.62,1945.14,2,267.86,1,0,3,0.2266
CLI005590,2025-08-01,13,3401.86,2676.93,1,353.97,2,5,4,0.1911
CLI005590,2025-09-01,20,4133.16,2948.49,5,327.28,1,12,2,0.4687
CLI005590,2025-10-01,10,4062.64,2706.57,2,332.94,1,6,5,0.3714
CLI005590,2025-11-01,17,3308.3,2572.04,3,341.18,1,7,3,0.3738
CLI005590,2025-12-01,19,3855.46,3273.36,5,495.93,2,7,4,0.4324
CLI005591,2025-01-01,72,2746.19,4372.14,30,1790.47,3,9,1,0.7185
CLI005591,2025-02-01,80,3661.17,3332.43,34,1030.89,0,30,1,0.9629
CLI005591,2025-03-01,83,4778.53,3318.96,42,1563.07,2,25,1,0.8256
CLI005591,2025-04-01,83,4698.47,3813.59,38,1408.5,3,16,1,0.7618
CLI005591,2025-05-01,88,3642.67,4151.39,33,1410.37,6,19,2,0.6107
CLI005591,2025-06-01,66,4480.16,4208.94,22,1793.62,2,36,0,0.7819
CLI005591,2025-07-01,68,3756.56,3292.75,27,1390.82,1,23,0,0.8234
CLI005591,2025-08-01,82,4147.56,4747.54,35,1787.54,4,24,2,0.6625
CLI005591,2025-09-01,63,3423.57,4395.0,21,1344.93,2,37,1,0.755
CLI005591,2025-10-01,77,3094.54,3193.73,32,1363.04,3,34,3,0.7126
CLI005591,2025-11-01,72,3749.47,4324.7,25,1424.15,2,34,0,0.8459
CLI005591,2025-12-01,86,4006.86,3873.31,36,1690.14,5,33,0,0.6748
CLI005592,2025-01-01,24,5957.53,5605.86,6,547.26,1,5,4,0.4785
CLI005592,2025-02-01,32,7832.25,4856.35,6,634.0,3,0,4,0.4737
CLI005592,2025-03-01,28,4782.64,3943.48,6,433.13,2,7,5,0.3648
CLI005592,2025-04-01,28,5315.78,4408.93,3,508.6,4,0,5,0.1875
CLI005592,2025-05-01,31,5899.64,3727.19,6,327.48,2,13,5,0.3834
CLI005592,2025-06-01,31,7476.74,5294.12,6,675.38,2,14,2,0.3601
CLI005592,2025-07-01,33,6149.59,3031.92,3,322.55,5,9,4,0.1589
CLI005592,2025-08-01,23,6171.53,3992.48,6,351.16,2,3,4,0.6033
CLI005592,2025-09-01,25,6433.9,4579.53,6,561.29,2,0,6,0.3837
CLI005592,2025-10-01,25,7637.87,4674.95,7,408.75,2,0,6,0.4571
CLI005592,2025-11-01,32,4015.23,5543.65,5,585.94,3,2,5,0.3088
CLI005592,2025-12-01,33,5794.44,5273.55,4,449.46,4,6,5,0.2065
CLI005593,2025-01-01,5,2596.99,2238.41,1,235.48,0,5,4,0.2749
CLI005593,2025-02-01,15,2840.47,1908.27,2,133.51,1,6,4,0.2951
CLI005593,2025-03-01,21,2661.86,1751.21,4,139.2,1,8,5,0.336
CLI005593,2025-04-01,17,2511.17,2408.58,3,265.74,1,7,1,0.3255
CLI005593,2025-05-01,18,2241.09,2203.11,1,242.06,3,4,6,0.0513
CLI005593,2025-06-01,19,2478.54,2100.03,3,232.24,2,10,3,0.3497
CLI005593,2025-07-01,15,3272.71,1778.99,1,150.22,2,1,4,0.0911
CLI005593,2025-08-01,16,2970.78,2122.05,2,223.09,2,2,2,0.1636
CLI005593,2025-09-01,14,2763.69,2125.19,2,151.8,2,11,3,0.3023
CLI005593,2025-10-01,18,2635.94,1888.7,3,177.52,1,0,3,0.318
CLI005593,2025-11-01,14,2763.31,1721.57,2,142.41,1,14,2,0.417
CLI005593,2025-12-01,20,2734.87,2180.72,4,174.39,1,1,0,0.4453
CLI005594,2025-01-01,40,14472.15,12538.53,19,1997.6,1,21,2,0.8344
CLI005594,2025-02-01,37,17146.01,8277.14,17,1193.8,1,32,1,0.7397
CLI005594,2025-03-01,38,17950.63,11990.32,13,1891.37,1,30,1,0.8091
CLI005594,2025-04-01,42,19593.19,8078.12,19,1304.44,1,29,0,0.847
CLI005594,2025-05-01,39,12283.39,7857.26,12,1026.22,1,18,1,0.7551
CLI005594,2025-06-01,36,15890.32,10609.06,12,1813.15,1,35,1,0.8182
CLI005594,2025-07-01,31,17418.87,11291.98,15,1824.56,1,27,2,0.8913
CLI005594,2025-08-01,37,17451.82,8605.07,17,1496.39,1,25,1,0.784
CLI005594,2025-09-01,37,14916.38,10216.01,16,1768.94,2,26,1,0.748
CLI005594,2025-10-01,43,18997.4,9735.45,19,1540.68,1,20,1,0.7838
CLI005594,2025-11-01,32,16498.95,10558.08,16,1712.43,0,18,1,0.9185
CLI005594,2025-12-01,45,15266.76,11988.76,23,1654.9,1,15,1,0.9053
CLI005595,2025-01-01,49,7171.28,7795.35,29,3081.95,0,44,0,0.943
CLI005595,2025-02-01,53,7108.76,6503.55,17,3270.49,1,29,1,0.7454
CLI005595,2025-03-01,56,7075.04,6394.76,22,2853.27,3,32,1,0.6833
CLI005595,2025-04-01,56,8229.15,6763.71,20,2651.19,1,28,1,0.8545
CLI005595,2025-05-01,55,5009.55,7328.39,20,3388.49,4,45,1,0.5789
CLI005595,2025-06-01,53,8397.81,6332.89,18,3524.21,2,28,2,0.8166
CLI005595,2025-07-01,50,8668.17,6952.21,15,3865.42,2,31,1,0.6766
CLI005595,2025-08-01,52,7074.63,6685.26,28,3718.88,0,35,1,0.9483
CLI005595,2025-09-01,45,8191.13,6791.0,17,2668.65,3,23,1,0.5905
CLI005595,2025-10-01,51,6475.41,6687.21,14,3047.21,3,34,0,0.662
CLI005595,2025-11-01,58,8038.15,6848.77,27,3084.36,1,25,3,0.8524
CLI005595,2025-12-01,55,6333.4,7127.26,19,2768.92,3,28,1,0.6739
CLI005596,2025-01-01,30,2263.74,2412.88,7,30.16,1,2,4,0.5595
CLI005596,2025-02-01,27,2797.35,1858.61,13,19.76,1,6,5,0.7416
CLI005596,2025-03-01,28,2955.87,1848.4,6,26.61,1,9,3,0.5142
CLI005596,2025-04-01,19,2577.34,2195.29,5,21.85,1,0,4,0.6153
CLI005596,2025-05-01,31,3277.78,2014.08,9,20.45,2,14,0,0.5479
CLI005596,2025-06-01,24,1983.0,2485.18,4,24.27,3,6,3,0.4019
CLI005596,2025-07-01,24,3232.96,1741.55,4,18.29,2,6,1,0.3217
CLI005596,2025-08-01,28,2703.94,1696.9,5,18.14,2,12,2,0.3451
CLI005596,2025-09-01,32,2770.8,1531.54,8,20.78,2,4,4,0.5312
CLI005596,2025-10-01,26,2153.63,1994.11,10,24.73,2,0,6,0.637
CLI005596,2025-11-01,30,2210.32,2444.01,4,28.27,4,8,3,0.2236
CLI005596,2025-12-01,27,2938.91,2112.53,8,26.88,1,5,4,0.5876
CLI005597,2025-01-01,72,6420.19,3813.96,28,1412.56,1,58,1,0.9275
CLI005597,2025-02-01,65,5588.29,3862.59,27,1569.89,1,44,1,0.9004
CLI005597,2025-03-01,59,4833.2,4565.78,23,2152.09,0,28,0,0.9597
CLI005597,2025-04-01,65,5468.09,3066.7,28,1094.91,1,46,0,0.8625
CLI005597,2025-05-01,67,5391.27,5043.84,39,2183.14,1,25,0,0.926
CLI005597,2025-06-01,72,5304.26,5327.54,43,2290.96,0,53,1,1.0
CLI005597,2025-07-01,60,5864.28,4004.7,25,1688.15,0,41,0,0.9926
CLI005597,2025-08-01,69,6800.72,5014.29,26,2544.71,1,50,1,0.9173
CLI005597,2025-09-01,66,4260.6,5352.99,26,1800.32,0,25,0,0.974
CLI005597,2025-10-01,83,6216.67,3196.46,33,1377.72,1,38,0,0.9584
CLI005597,2025-11-01,72,5204.59,4358.67,29,2090.39,0,26,0,1.0
CLI005597,2025-12-01,85,7189.3,5090.57,44,2581.43,1,54,0,0.939
CLI005598,2025-01-01,25,5967.55,5051.3,13,2211.82,1,14,1,0.7877
CLI005598,2025-02-01,23,6357.08,4519.28,10,1439.17,0,14,1,0.9446
CLI005598,2025-03-01,24,5464.68,6077.24,7,2251.53,1,39,2,0.7215
CLI005598,2025-04-01,22,5252.03,4262.43,10,1624.9,1,26,1,0.7531
CLI005598,2025-05-01,26,5405.74,5615.02,9,2314.98,1,34,2,0.7714
CLI005598,2025-06-01,21,5754.65,4610.37,8,1318.06,0,41,1,0.8872
CLI005598,2025-07-01,30,5232.5,5824.07,9,2319.0,2,48,1,0.6352
CLI005598,2025-08-01,27,5331.56,5111.5,9,1466.93,1,32,3,0.723
CLI005598,2025-09-01,26,6342.64,5060.33,14,1675.55,1,34,1,0.8564
CLI005598,2025-10-01,25,5935.85,5045.54,8,1856.61,1,27,2,0.7939
CLI005598,2025-11-01,27,6933.41,5652.43,9,1938.53,1,34,1,0.7043
CLI005598,2025-12-01,34,5549.84,5652.32,10,2279.14,1,36,1,0.7027
CLI005599,2025-01-01,14,3538.16,2614.65,4,428.64,1,11,4,0.4361
CLI005599,2025-02-01,13,4268.57,3101.27,3,617.65,1,12,4,0.4496
CLI005599,2025-03-01,20,3179.4,1941.17,4,364.2,2,9,3,0.3487
CLI005599,2025-04-01,18,4892.34,2683.27,2,380.61,2,7,2,0.1501
CLI005599,2025-05-01,18,3967.81,1936.03,1,320.6,2,0,4,0.1405
CLI005599,2025-06-01,14,3876.22,3638.41,2,687.53,2,0,6,0.256
CLI005599,2025-07-01,21,3846.47,2253.96,0,428.38,4,0,4,0.02
CLI005599,2025-08-01,16,4179.96,3099.43,3,637.69,2,3,4,0.3532
CLI005599,2025-09-01,18,4242.16,1299.79,4,266.06,1,6,5,0.4044
CLI005599,2025-10-01,14,3849.97,2656.9,4,363.4,1,1,1,0.4779
CLI005599,2025-11-01,19,3020.61,2622.99,3,506.66,3,10,2,0.2684
CLI005599,2025-12-01,22,3635.16,2722.16,5,403.28,1,4,6,0.5858
CLI005600,2025-01-01,51,3927.01,4344.37,22,1333.41,2,23,2,0.7621
CLI005600,2025-02-01,63,4204.87,3843.31,17,1306.83,4,33,1,0.6346
CLI005600,2025-03-01,59,4569.82,3857.14,26,1821.26,3,27,1,0.7056
CLI005600,2025-04-01,75,4499.15,3626.97,31,1430.82,2,22,1,0.7524
CLI005600,2025-05-01,63,3750.87,4540.76,26,1629.41,4,43,1,0.691
CLI005600,2025-06-01,71,4209.83,2942.22,29,1166.7,3,23,2,0.7439
CLI005600,2025-07-01,55,4531.0,3801.4,21,1610.49,3,31,1,0.6441
CLI005600,2025-08-01,71,3568.38,4040.96,28,1380.29,3,32,1,0.7575
CLI005600,2025-09-01,67,3844.28,4176.8,38,1578.31,1,16,1,0.8834
CLI005600,2025-10-01,63,3256.66,4042.54,18,1542.16,2,28,0,0.6476
CLI005600,2025-11-01,56,3925.52,5282.04,27,2232.94,2,30,1,0.7579
CLI005600,2025-12-01,63,3492.64,4169.63,25,1752.34,2,21,1,0.7592
CLI005601,2025-01-01,52,3002.88,3355.63,25,1247.57,0,19,2,1.0
CLI005601,2025-02-01,72,3725.22,2807.76,26,1165.23,3,36,3,0.7154
CLI005601,2025-03-01,73,3393.86,3522.99,23,1158.81,2,26,0,0.6826
CLI005601,2025-04-01,78,3154.32,2963.67,32,1298.3,0,6,1,0.9971
CLI005601,2025-05-01,72,3401.29,3566.45,32,1142.26,3,35,1,0.7094
CLI005601,2025-06-01,64,4681.41,3083.78,24,974.16,1,28,2,0.9218
CLI005601,2025-07-01,64,2671.07,2886.91,19,888.88,4,33,2,0.6567
CLI005601,2025-08-01,75,2762.4,3288.35,34,1250.22,2,29,1,0.7824
CLI005601,2025-09-01,67,3751.74,3577.33,24,1215.2,3,42,1,0.7877
CLI005601,2025-10-01,57,2971.44,3281.25,26,1064.22,0,37,2,1.0
CLI005601,2025-11-01,73,3338.86,4253.54,31,1372.73,2,20,0,0.84
CLI005601,2025-12-01,81,3682.69,3563.75,30,1141.4,4,29,0,0.6642
CLI005602,2025-01-01,64,20944.3,8205.72,23,901.72,1,38,1,0.8052
CLI005602,2025-02-01,66,17115.09,16250.94,37,1804.39,1,20,0,0.8841
CLI005602,2025-03-01,57,23533.86,17586.12,26,2336.07,1,23,1,0.838
CLI005602,2025-04-01,50,26577.73,11799.96,20,1295.84,2,30,0,0.7868
CLI005602,2025-05-01,62,22175.27,18008.67,23,1965.47,2,22,0,0.7024
CLI005602,2025-06-01,62,27061.96,14443.97,20,1932.57,2,44,0,0.7268
CLI005602,2025-07-01,61,20379.88,15413.44,31,1685.5,1,17,0,0.8071
CLI005602,2025-08-01,73,25778.23,14285.42,38,1984.87,1,27,1,0.8955
CLI005602,2025-09-01,60,26095.27,15754.99,32,1723.77,1,17,0,0.8707
CLI005602,2025-10-01,47,18007.55,14685.85,20,1915.04,2,24,1,0.6698
CLI005602,2025-11-01,73,21182.1,20793.5,32,2977.15,2,30,1,0.8182
CLI005602,2025-12-01,67,23802.59,17645.38,25,2386.01,2,33,0,0.8223
CLI005603,2025-01-01,33,5604.23,4267.1,17,917.41,0,50,1,0.9256
CLI005603,2025-02-01,20,4416.51,4146.7,8,870.68,0,40,0,0.8998
CLI005603,2025-03-01,25,4884.8,3978.6,13,704.64,0,43,0,0.9094
CLI005603,2025-04-01,27,5454.73,4041.86,17,807.89,0,35,0,0.9833
CLI005603,2025-05-01,28,6215.27,4667.06,12,764.68,0,33,0,0.9023
CLI005603,2025-06-01,29,6639.66,4048.82,13,613.69,0,31,0,0.9644
CLI005603,2025-07-01,26,4992.26,4369.44,13,623.71,0,50,1,0.9011
CLI005603,2025-08-01,30,6336.74,4744.36,12,1025.38,0,38,1,0.9552
CLI005603,2025-09-01,27,6434.97,4329.15,11,815.69,0,53,0,0.8996
CLI005603,2025-10-01,25,7224.78,3668.8,16,596.15,0,37,0,0.9908
CLI005603,2025-11-01,33,4661.48,4218.75,16,877.44,0,44,0,0.9536
CLI005603,2025-12-01,22,6141.72,4778.85,11,963.54,0,50,1,0.898
CLI005604,2025-01-01,58,3136.93,2496.46,37,575.72,0,65,0,1.0
CLI005604,2025-02-01,59,2655.44,1951.48,36,413.03,0,48,0,0.9429
CLI005604,2025-03-01,57,2561.94,2458.01,22,585.7,1,35,0,0.9064
CLI005604,2025-04-01,62,2825.58,2581.49,34,444.29,0,35,0,0.9377
CLI005604,2025-05-01,56,3294.23,2596.75,24,404.04,0,36,0,1.0
CLI005604,2025-06-01,55,2883.88,2024.96,22,472.95,1,54,0,0.9308
CLI005604,2025-07-01,59,3860.22,2752.51,32,625.26,1,72,0,0.8934
CLI005604,2025-08-01,58,3041.47,2030.76,35,376.52,0,60,0,0.9813
CLI005604,2025-09-01,68,3460.53,2489.73,28,481.51,0,43,0,0.9403
CLI005604,2025-10-01,68,3218.97,2551.69,42,502.91,0,54,1,0.9618
CLI005604,2025-11-01,54,2662.78,2690.35,29,421.71,0,47,0,1.0
CLI005604,2025-12-01,73,3256.01,2437.63,35,498.63,1,35,0,0.9514
CLI005605,2025-01-01,48,4806.68,4051.65,23,1801.92,1,23,0,0.754
CLI005605,2025-02-01,41,4941.19,5421.26,12,2433.95,2,20,0,0.6499
CLI005605,2025-03-01,47,5435.23,5005.77,16,2226.1,1,38,2,0.8109
CLI005605,2025-04-01,42,5082.45,4292.29,17,1873.89,2,10,1,0.6925
CLI005605,2025-05-01,50,5293.67,5105.88,30,2131.15,1,20,2,0.9263
CLI005605,2025-06-01,46,4366.69,4718.38,15,2348.93,2,39,1,0.7079
CLI005605,2025-07-01,48,5282.29,3735.69,23,2045.1,1,29,1,0.7852
CLI005605,2025-08-01,51,5418.26,4707.17,24,2160.57,1,30,2,0.9205
CLI005605,2025-09-01,43,5197.09,4643.79,22,2539.32,1,33,2,0.8163
CLI005605,2025-10-01,49,4506.2,4544.79,21,2109.0,1,31,1,0.8614
CLI005605,2025-11-01,43,4764.18,5181.5,19,2980.25,2,25,3,0.723
CLI005605,2025-12-01,53,5868.23,5478.39,23,3094.84,3,44,1,0.6787
CLI005606,2025-01-01,36,5262.21,5372.3,15,2170.71,1,46,0,0.8265
CLI005606,2025-02-01,46,5630.01,5549.65,19,2616.03,2,28,3,0.7122
CLI005606,2025-03-01,40,4976.19,4801.59,10,2342.76,3,33,1,0.4547
CLI005606,2025-04-01,44,6759.33,5050.17,14,2367.72,2,11,2,0.7775
CLI005606,2025-05-01,43,6130.29,5334.05,21,2274.91,1,10,2,0.7611
CLI005606,2025-06-01,40,4784.1,5283.21,17,2023.24,2,39,0,0.7368
CLI005606,2025-07-01,46,4948.9,6113.03,17,2245.02,3,45,2,0.6454
CLI005606,2025-08-01,48,5520.47,3824.99,19,1244.34,1,2,2,0.8773
CLI005606,2025-09-01,39,6060.16,5509.09,14,2639.06,1,34,0,0.8114
CLI005606,2025-10-01,41,4756.15,4851.92,19,1735.34,1,17,3,0.74
CLI005606,2025-11-01,45,6237.82,6148.48,18,2584.97,1,15,2,0.8219
CLI005606,2025-12-01,49,5398.99,5675.33,17,1979.26,1,47,1,0.8106
CLI005607,2025-01-01,47,25134.51,20342.83,16,4098.19,1,24,0,0.7847
CLI005607,2025-02-01,54,31276.4,17803.13,20,3358.46,1,15,1,0.8492
CLI005607,2025-03-01,48,21871.35,18537.33,20,3275.06,1,8,0,0.8429
CLI005607,2025-04-01,43,20266.32,17971.46,16,3399.73,1,8,1,0.8023
CLI005607,2025-05-01,59,25461.42,16925.51,20,2655.63,2,13,1,0.7622
CLI005607,2025-06-01,48,24542.28,13595.57,25,2189.47,0,27,0,0.9416
CLI005607,2025-07-01,60,26399.27,13512.37,27,2518.11,1,24,0,0.8775
CLI005607,2025-08-01,47,23578.02,15228.26,23,3060.24,1,29,1,0.7947
CLI005607,2025-09-01,62,21804.87,16556.39,30,2623.26,1,23,1,0.8167
CLI005607,2025-10-01,47,27172.01,14086.29,18,2313.91,1,20,1,0.8163
CLI005607,2025-11-01,54,25532.28,14873.08,31,2227.61,0,19,2,0.9506
CLI005607,2025-12-01,68,22005.14,23074.12,22,5070.32,2,30,0,0.7644
CLI005608,2025-01-01,19,948.23,1059.25,8,4.0,1,6,1,0.664
CLI005608,2025-02-01,17,1385.85,849.2,0,4.19,3,4,4,0.0687
CLI005608,2025-03-01,16,1171.86,1048.91,0,4.07,2,2,5,0.02
CLI005608,2025-04-01,23,1319.93,745.37,4,3.84,3,1,3,0.2947
CLI005608,2025-05-01,24,1297.66,1014.75,2,4.04,4,6,4,0.1369
CLI005608,2025-06-01,24,1203.52,991.44,7,5.92,1,0,6,0.7117
CLI005608,2025-07-01,17,1272.01,890.75,3,5.31,2,8,3,0.3135
CLI005608,2025-08-01,18,1260.21,959.15,3,5.15,2,8,4,0.2472
CLI005608,2025-09-01,15,1627.02,1134.34,2,5.4,1,9,1,0.3439
CLI005608,2025-10-01,16,1412.84,924.5,4,3.8,1,0,3,0.4319
CLI005608,2025-11-01,20,1094.24,831.91,2,3.11,1,2,2,0.2402
CLI005608,2025-12-01,22,1138.43,1063.2,7,4.93,1,9,1,0.7002
CLI005609,2025-01-01,78,4219.69,3831.83,37,2173.61,2,26,0,0.8934
CLI005609,2025-02-01,69,3888.07,3297.23,27,1542.46,1,15,0,0.9499
CLI005609,2025-03-01,62,3501.78,4130.54,31,2703.07,1,16,2,0.7997
CLI005609,2025-04-01,70,3038.85,3190.76,35,1370.21,1,14,0,0.8259
CLI005609,2025-05-01,83,3799.1,3507.61,23,1531.55,4,16,1,0.6979
CLI005609,2025-06-01,58,4869.77,3560.21,29,1618.94,1,25,2,0.9092
CLI005609,2025-07-01,66,5075.17,3414.83,26,2102.66,3,15,2,0.7268
CLI005609,2025-08-01,78,3756.93,3666.73,34,2078.27,2,27,1,0.8405
CLI005609,2025-09-01,63,2832.44,2969.54,28,1430.28,3,29,2,0.6982
CLI005609,2025-10-01,65,3957.93,3575.91,23,2098.28,2,32,1,0.7755
CLI005609,2025-11-01,84,4539.92,3419.22,28,2104.35,1,35,1,0.8199
CLI005609,2025-12-01,77,2594.92,4403.76,34,2391.54,1,23,0,0.8461
CLI005610,2025-01-01,30,5137.85,3508.34,3,463.06,3,7,4,0.2083
CLI005610,2025-02-01,29,3972.07,2147.75,4,227.69,3,9,6,0.2718
CLI005610,2025-03-01,31,5943.5,4762.23,4,762.81,2,11,3,0.2705
CLI005610,2025-04-01,34,5060.54,3898.28,6,535.32,2,16,5,0.3865
CLI005610,2025-05-01,34,6456.67,3603.35,10,484.91,2,3,3,0.5419
CLI005610,2025-06-01,33,4795.79,3389.68,6,556.08,3,7,4,0.3461
CLI005610,2025-07-01,31,4535.8,2481.62,8,255.63,2,2,4,0.6068
CLI005610,2025-08-01,28,6260.02,3900.95,5,406.58,3,4,2,0.3266
CLI005610,2025-09-01,30,4527.54,3349.95,9,368.2,2,3,4,0.454
CLI005610,2025-10-01,34,5800.96,4075.83,2,424.04,5,3,3,0.1387
CLI005610,2025-11-01,31,5725.9,2662.65,11,390.3,2,4,3,0.5713
CLI005610,2025-12-01,33,4379.27,3950.47,12,527.11,1,9,5,0.6788
CLI005611,2025-01-01,47,13816.02,10279.12,27,495.75,1,10,0,0.9213
CLI005611,2025-02-01,42,14853.84,9931.49,20,426.51,1,29,1,0.8091
CLI005611,2025-03-01,52,14966.12,9458.67,29,425.5,1,10,2,0.8948
CLI005611,2025-04-01,53,17262.51,10035.24,24,494.5,1,9,0,0.7645
CLI005611,2025-05-01,50,14342.69,10474.65,23,399.25,2,28,1,0.8212
CLI005611,2025-06-01,45,14415.59,8624.7,21,362.02,2,18,3,0.7594
CLI005611,2025-07-01,53,17070.82,10913.96,26,510.46,1,34,1,0.8792
CLI005611,2025-08-01,49,13368.73,8880.33,15,404.3,1,21,0,0.7112
CLI005611,2025-09-01,51,17616.68,7589.92,23,357.22,1,24,1,0.8711
CLI005611,2025-10-01,48,14734.51,8544.46,20,406.85,2,34,1,0.7638
CLI005611,2025-11-01,55,13496.85,9830.11,19,424.73,1,38,1,0.7781
CLI005611,2025-12-01,62,13193.76,10322.49,24,455.86,3,9,0,0.7555
CLI005612,2025-01-01,21,3542.9,2972.32,3,270.85,1,15,4,0.335
CLI005612,2025-02-01,13,3403.38,2550.74,2,227.42,1,0,4,0.4461
CLI005612,2025-03-01,27,3920.93,3022.0,8,282.13,2,0,4,0.5024
CLI005612,2025-04-01,21,3300.48,2581.05,2,180.99,2,13,3,0.1905
CLI005612,2025-05-01,26,4074.69,2841.05,7,254.14,2,7,5,0.4886
CLI005612,2025-06-01,19,3917.09,2601.47,1,204.35,2,0,4,0.1229
CLI005612,2025-07-01,18,4007.91,3121.75,4,244.51,2,2,1,0.436
CLI005612,2025-08-01,19,3623.65,2962.55,4,252.78,1,14,2,0.3298
CLI005612,2025-09-01,23,2914.84,2853.64,3,274.81,2,1,4,0.2996
CLI005612,2025-10-01,17,4201.52,2695.42,4,261.4,1,0,3,0.4791
CLI005612,2025-11-01,22,3692.9,2880.94,4,267.78,2,8,4,0.3215
CLI005612,2025-12-01,28,4145.75,3608.61,6,257.79,2,2,3,0.4138
CLI005613,2025-01-01,50,9106.97,6815.97,25,1690.91,1,62,0,0.9395
CLI005613,2025-02-01,80,7577.19,6297.91,36,1568.21,0,80,0,0.9587
CLI005613,2025-03-01,64,8061.23,8199.95,34,2083.88,0,76,0,0.9505
CLI005613,2025-04-01,73,7231.05,6660.36,38,1855.31,1,67,0,0.9512
CLI005613,2025-05-01,70,9477.44,6607.76,36,1626.28,0,73,0,0.9502
CLI005613,2025-06-01,62,7770.68,6771.63,39,2193.91,0,56,0,0.9783
CLI005613,2025-07-01,71,9597.17,8093.25,37,1735.66,0,52,0,0.9717
CLI005613,2025-08-01,71,9089.4,7970.69,45,1889.24,0,87,1,0.9731
CLI005613,2025-09-01,61,8978.11,5723.3,33,1339.68,0,41,0,0.9844
CLI005613,2025-10-01,74,9788.9,5592.04,45,1821.33,0,42,0,0.9765
CLI005613,2025-11-01,65,8477.26,7229.36,37,2123.19,0,51,0,0.9831
CLI005613,2025-12-01,67,10246.21,7820.35,40,2301.67,0,48,0,0.9778
CLI005614,2025-01-01,28,3114.12,2759.44,7,534.72,1,0,3,0.4228
CLI005614,2025-02-01,28,3272.63,2838.14,7,642.91,2,9,1,0.523
CLI005614,2025-03-01,25,4331.12,2463.79,5,506.87,2,9,2,0.3431
CLI005614,2025-04-01,32,2460.26,2602.77,3,662.29,2,4,1,0.1783
CLI005614,2025-05-01,30,3384.31,2473.85,3,611.21,5,5,4,0.1795
CLI005614,2025-06-01,26,3574.77,2571.17,6,558.58,2,11,4,0.4565
CLI005614,2025-07-01,30,3266.09,2441.08,10,554.81,2,2,5,0.6232
CLI005614,2025-08-01,26,3443.48,2916.53,7,746.27,1,12,3,0.437
CLI005614,2025-09-01,35,4132.99,2208.28,7,677.83,3,0,3,0.3122
CLI005614,2025-10-01,26,2973.63,2090.25,4,461.98,4,2,4,0.291
CLI005614,2025-11-01,31,3329.42,3442.12,4,735.19,3,2,4,0.2487
CLI005614,2025-12-01,30,4385.92,2765.02,8,827.16,3,7,4,0.4823
CLI005615,2025-01-01,27,3970.54,2873.98,3,286.2,3,12,6,0.1718
CLI005615,2025-02-01,31,3719.28,2899.85,9,290.73,1,7,4,0.4703
CLI005615,2025-03-01,30,4659.63,2918.68,8,374.24,1,12,4,0.4537
CLI005615,2025-04-01,30,3700.83,3930.09,5,499.54,3,5,5,0.3755
CLI005615,2025-05-01,32,4783.34,2810.64,5,318.01,4,6,1,0.3309
CLI005615,2025-06-01,29,3986.89,3060.31,11,369.54,1,0,4,0.735
CLI005615,2025-07-01,28,4220.35,2836.72,3,246.03,2,4,5,0.2508
CLI005615,2025-08-01,26,4744.43,2342.62,9,251.43,2,6,2,0.5405
CLI005615,2025-09-01,30,3931.29,2424.54,5,222.6,2,2,4,0.313
CLI005615,2025-10-01,31,3836.17,2670.12,8,364.0,1,3,4,0.4214
CLI005615,2025-11-01,29,4726.74,3615.28,0,466.85,4,0,3,0.02
CLI005615,2025-12-01,32,4166.71,2107.4,6,198.78,2,2,6,0.3487
CLI005616,2025-01-01,69,9284.57,5865.57,34,1213.94,1,43,1,0.9258
CLI005616,2025-02-01,71,8737.78,6957.31,31,1371.69,0,48,0,0.9616
