customer_id,synthetic_archetype,age,region,occupation,monthly_income,tenure_months,checking_balance,savings_balance,investment_balance,credit_card_limit,credit_utilization,loan_balance,delinquency_events_12m,has_credit_card,has_savings,has_investments,has_personal_loan,has_insurance,has_mortgage,avg_monthly_transactions,total_transactions_12m,avg_monthly_inflow,avg_monthly_outflow,total_inflow_12m,total_outflow_12m,outflow_std,avg_card_spend,avg_pix_count,avg_cash_withdrawals,avg_app_logins,avg_branch_visits,digital_transaction_share,product_count,asset_total,credit_exposure,savings_rate,avg_ticket,movement_volatility,relationship_value,cluster_id,segment,segment_description
CLI005460,Alta Renda Investidor,56,Sul,Assalariado,12335.08,166,24792.55,60741.58,314965.69,52914.71,0.215,36516.11,0,1,1,1,1,1,0,53.916666666666664,647,14585.332499999999,9726.281666666668,175023.99,116715.38,1673.7990878881349,993.0083333333333,25.916666666666668,1.0833333333333333,22.5,1.0,0.8579916666666666,5,400499.82,47892.77265,0.3331463875323605,180.394714064915,0.17209033680614857,412473.0131625,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005461,Tradicional Essencial,60,Sudeste,Aposentado,4331.29,208,3568.96,15375.63,1446.73,9634.56,0.429,12712.4,0,1,1,0,0,0,0,11.25,135,3749.400833333333,3127.5866666666666,44992.81,37531.04,540.0074352069495,723.7875,1.9166666666666667,1.0833333333333333,5.916666666666667,3.5,0.2963166666666667,2,20391.32,16845.626239999998,0.16584360923445318,278.0077037037037,0.1726594632731572,24602.72656,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005462,Alta Renda Investidor,41,Sudeste,Empresário,9150.02,48,32136.83,33465.63,154488.09,40406.39,0.3596,91056.71,0,1,1,1,1,1,0,53.166666666666664,638,9462.639166666666,6544.0216666666665,113551.67,78528.26,936.0962006199748,1231.4258333333335,21.416666666666668,1.3333333333333333,23.5,0.8333333333333334,0.8079833333333334,5,220090.55,105586.847844,0.308435886499952,123.08504702194357,0.1430460118107761,246487.26196099998,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005463,Alta Renda Investidor,35,Sudeste,Assalariado,23506.81,168,20881.77,53008.49,32523.82,24880.39,0.3199,30041.63,0,1,1,1,0,1,0,71.75,861,23330.92583333333,15030.86,279971.11,180370.32,1949.2554534301744,2545.3483333333334,31.416666666666668,1.3333333333333333,26.0,0.9166666666666666,0.8552083333333332,4,106414.07999999999,38000.866761,0.355753813313095,209.48933797909407,0.12968356124866937,115914.29669024999,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005464,Tradicional Essencial,44,Sudeste,Autônomo,1728.38,159,8923.57,12141.93,3900.69,6075.91,0.2562,17596.62,0,1,0,1,0,0,1,19.5,234,2000.4991666666667,1394.4375,24005.99,16733.25,231.28112308007726,168.35583333333332,3.1666666666666665,1.9166666666666667,4.75,2.8333333333333335,0.33055833333333334,3,24966.19,19153.268141999997,0.3029552207594855,71.50961538461539,0.16585979872176218,29754.5070355,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005465,Alta Renda Investidor,45,Sudeste,Assalariado,13495.77,132,15064.62,18287.5,365290.87,33263.87,0.1936,55657.76,0,1,1,1,1,1,0,28.75,345,15459.340833333334,9279.8675,185512.09,111358.41,2026.6731652463216,906.5791666666668,12.916666666666666,0.5833333333333334,25.833333333333332,0.5833333333333334,0.86685,5,398642.99,62097.645232,0.3997242443875221,322.778,0.2183946231178755,414167.401308,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005466,Jovem em Ascensão,32,Nordeste,Assalariado,4950.97,18,1805.12,16544.67,4908.25,8791.0,0.4167,17760.05,0,0,1,1,0,0,0,61.75,741,5159.669166666667,3706.5508333333332,61916.03,44478.61,695.9225731026318,816.2633333333333,29.833333333333332,0.4166666666666667,44.5,0.25,0.9425083333333334,2,23258.039999999997,21423.2597,0.28163013681594246,60.02511470985155,0.18775476295755603,28613.854924999996,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI005467,Tradicional Essencial,56,Sudeste,Assalariado,1519.71,170,6929.81,7478.61,2931.23,4226.26,0.3139,8121.35,0,1,0,0,0,0,0,32.166666666666664,386,1726.7791666666665,1217.9033333333334,20721.35,14614.84,186.2005664640018,176.98749999999998,4.833333333333333,3.0833333333333335,5.416666666666667,3.4166666666666665,0.2801666666666667,1,17339.65,9447.973014000001,0.2946965328031233,37.862279792746115,0.1528861621179583,19701.643253500002,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005468,Digital Multirrelacionado,31,Sudeste,Assalariado,11675.24,104,5259.15,16070.58,0.0,15106.84,0.5231,10757.93,0,1,1,1,0,0,0,84.91666666666667,1019,11935.481666666667,9719.5525,143225.78,116634.63,1160.599831718104,2729.6916666666666,42.0,0.3333333333333333,57.166666666666664,0.0,0.9661750000000001,3,21329.73,18660.318004,0.18565896446854746,114.45989205103042,0.11940877233988953,25994.809501,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005469,Crédito Intensivo,55,Centro-Oeste,Empresário,4528.76,97,107.09,7705.52,4007.54,6968.3,0.7591,8273.63,0,1,0,0,1,0,0,65.91666666666667,791,4066.865,3802.616666666667,48802.38,45631.4,563.9783338251945,1644.0366666666666,25.166666666666668,2.1666666666666665,29.083333333333332,0.9166666666666666,0.752675,2,11820.150000000001,13563.266529999999,0.06497592945262087,57.68824273072061,0.1483132230416409,15210.966632500002,0,Crédito Intensivo,"Maior exposição a crédito, utilização elevada e maior incidência de atraso."
CLI005470,Alta Renda Investidor,50,Sul,Servidor público,8607.04,186,27853.88,13660.53,72080.54,20251.03,0.2184,42008.76,0,1,1,1,0,1,0,44.583333333333336,535,9705.380833333335,6178.075,116464.57,74136.9,1078.3432106160908,621.195,19.833333333333332,1.25,25.75,0.75,0.8268916666666667,4,113594.95,46431.584952000005,0.36343816836313403,138.57364485981307,0.1745435609985458,125202.846238,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005471,Tradicional Essencial,48,Sul,Assalariado,3888.93,144,7117.29,5117.0,5179.52,8094.42,0.3954,27572.7,0,1,1,0,0,1,0,21.25,255,4001.664166666667,3003.595,48019.97,36043.14,547.3324928729753,606.9966666666667,4.25,1.75,8.5,3.75,0.376925,3,17413.81,30773.233668,0.24941352524793334,141.34564705882352,0.18222579704420047,25107.118417,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005472,Alta Renda Investidor,33,Norte,Servidor público,14647.76,75,17058.98,48622.73,289205.59,35454.89,0.2086,14768.81,0,1,1,1,1,1,0,75.5,906,16003.686666666666,10863.406666666668,192044.24,130360.88,1708.442062376412,1167.0183333333332,35.416666666666664,1.8333333333333333,25.166666666666668,0.8333333333333334,0.831975,5,354887.30000000005,22164.700054,0.3211934916662952,143.88618101545254,0.15726577442954467,360428.4750135,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005473,Jovem em Ascensão,21,Sul,Assalariado,5852.07,14,0.0,2346.86,12727.78,11235.31,0.3242,4954.1,0,1,1,0,0,0,0,87.25,1047,6560.900833333333,4787.469166666667,78730.81,57449.630000000005,940.8982367103772,748.2175000000001,39.666666666666664,0.75,49.166666666666664,0.16666666666666666,0.9458416666666666,2,15074.640000000001,8596.587502,0.27030307448888174,54.87070678127985,0.1965335345157928,17223.7868755,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI005474,Digital Multirrelacionado,27,Norte,Assalariado,10033.33,85,1122.55,15098.07,13686.3,16740.88,0.4254,20861.45,0,1,1,1,0,0,0,63.333333333333336,760,10534.637499999999,8860.300833333333,126415.65,106323.61,1370.9973872162511,1892.6566666666668,31.416666666666668,0.25,56.916666666666664,0.08333333333333333,0.9506666666666667,3,29906.92,27983.020352,0.15893633422760547,139.89948684210526,0.1547348575410016,36902.675087999996,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005475,Tradicional Essencial,80,Sul,Aposentado,3262.2,161,5733.31,0.0,7899.23,1810.53,0.1059,16256.66,0,1,0,0,0,1,0,16.25,195,3837.0433333333335,2851.315,46044.520000000004,34215.78,415.8057297147747,128.93583333333333,3.5,1.3333333333333333,4.583333333333333,3.3333333333333335,0.3848416666666667,2,13632.54,16448.395127,0.2568978892602204,175.46553846153844,0.1458294610433343,17744.63878175,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005476,Alta Renda Investidor,42,Sudeste,Empresário,25644.94,154,30027.82,27855.24,107510.67,24725.96,0.259,34928.25,0,1,1,1,1,0,0,59.666666666666664,716,29944.359166666665,20140.093333333334,359332.31,241681.12,3972.612377332242,2436.8283333333334,25.333333333333332,1.4166666666666667,26.083333333333332,1.4166666666666667,0.8426666666666667,4,165393.72999999998,41332.27364,0.32741611796612446,337.54346368715085,0.19724895568171358,175726.79841,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005477,Digital Multirrelacionado,30,Sudeste,Empresário,9969.94,70,6286.69,33451.1,0.0,12368.77,0.4685,0.0,1,1,1,1,1,0,0,84.91666666666667,1019,10419.963333333333,8939.634166666667,125039.56,107275.61,1640.6162180576505,1904.7233333333334,42.583333333333336,0.25,59.166666666666664,0.25,0.9689083333333333,4,39737.79,5794.768745,0.14206663875016834,105.27537782139352,0.18352162823116835,41186.48218625,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005478,Crédito Intensivo,37,Norte,Aposentado,3990.62,36,4157.79,611.42,0.0,10421.3,0.68,49860.24,0,1,1,0,1,0,1,55.083333333333336,661,4337.878333333333,3993.5141666666664,52054.54,47922.17,558.334533142311,1248.0091666666667,22.083333333333332,2.0833333333333335,26.833333333333332,0.75,0.7569750000000001,4,4769.21,56946.724,0.07938539078435815,72.49950075642965,0.13981032991009656,19005.891,0,Crédito Intensivo,"Maior exposição a crédito, utilização elevada e maior incidência de atraso."
CLI005479,Tradicional Essencial,53,Sudeste,Assalariado,2816.52,194,0.0,31230.89,0.0,4131.35,0.1981,0.0,1,0,1,0,0,1,1,5.833333333333333,70,2829.126666666667,2054.931666666667,33949.520000000004,24659.18,384.4126279695091,208.14416666666668,1.0833333333333333,0.6666666666666666,3.0,4.083333333333333,0.33066666666666666,3,31230.89,818.4204350000001,0.2736515862374491,352.274,0.18706832650696856,31435.49510875,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005480,Jovem em Ascensão,25,Nordeste,Assalariado,3394.13,26,2667.09,12447.26,3438.31,5887.4,0.6712,3369.54,0,1,1,0,1,0,0,45.166666666666664,542,4412.513333333333,3470.254166666667,52950.159999999996,41643.05,541.9267958188773,916.6383333333333,22.916666666666668,0.3333333333333333,41.416666666666664,0.25,0.949175,3,18552.66,7321.16288,0.2135425086534204,76.83219557195572,0.15616343062831678,20382.95072,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI005481,Alta Renda Investidor,33,Sul,Servidor público,15944.41,47,31003.54,35027.39,278081.99,22436.72,0.2033,1268.61,0,1,1,1,0,1,0,57.416666666666664,689,18783.913333333334,12047.44,225406.96000000002,144569.28,1831.3235388200426,1137.6975,25.25,1.6666666666666667,24.0,1.3333333333333333,0.8079333333333333,4,344112.92,5829.995176,0.3586299198569557,209.82478955007258,0.15200935126633064,345570.418794,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005482,Alta Renda Investidor,53,Nordeste,Empresário,25424.19,88,11522.07,65940.36,144503.51,31784.14,0.3211,45122.19,0,1,1,1,1,1,0,51.333333333333336,616,29947.89,19455.968333333334,359374.68,233471.62,4399.215945698492,3098.433333333333,22.583333333333332,1.0833333333333333,25.75,0.5,0.8439416666666667,5,221965.94,55328.077354,0.3503392615194816,379.01237012987013,0.22611138496568406,235797.9593385,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005483,Digital Multirrelacionado,39,Sudeste,Servidor público,7862.89,67,14593.47,11484.04,52372.95,12538.99,0.3478,0.0,0,1,1,1,0,1,0,92.91666666666667,1115,7364.079999999999,6129.345,88368.95999999999,73552.14,505.1307963920198,1228.5533333333333,43.333333333333336,0.75,59.0,0.08333333333333333,0.9501333333333334,4,78450.45999999999,4361.060722,0.167669960130797,65.96604484304933,0.08241187213185419,79540.7251805,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005484,Digital Multirrelacionado,28,Sudeste,Aposentado,10380.47,75,10255.05,18759.54,21274.47,12600.3,0.4681,14172.13,0,1,1,1,0,0,0,88.33333333333333,1060,12688.67,10400.7925,152264.04,124809.51,1190.8908561097899,2099.2325,43.833333333333336,0.5,46.75,0.16666666666666666,0.9613833333333334,3,50289.06,20070.330429999998,0.1803086927156275,117.74482075471698,0.11450001104336904,55306.6426075,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005485,Jovem em Ascensão,36,Sul,Autônomo,2829.83,6,2473.92,11408.35,9613.29,6368.91,0.5286,29.27,0,1,1,1,0,0,0,50.916666666666664,611,2383.4758333333334,1768.6116666666667,28601.71,21223.34,240.74722960110265,541.8466666666667,26.5,0.25,50.75,0.25,0.9527166666666668,3,23495.56,3395.8758259999995,0.2579695409819902,34.73541734860884,0.136122153968849,24344.528956500002,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI005486,Jovem em Ascensão,30,Sudeste,Autônomo,4785.88,27,5478.33,7968.37,0.0,4282.85,0.2998,11618.79,0,1,1,1,0,1,0,71.33333333333333,856,5292.5841666666665,4038.491666666667,63511.009999999995,48461.9,611.5524282562048,537.9775,33.666666666666664,0.5833333333333334,47.416666666666664,0.3333333333333333,0.9417583333333334,4,13446.7,12902.78843,0.23695277401508802,56.6143691588785,0.1514309001313291,16672.3971075,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI005487,Jovem em Ascensão,31,Sudeste,Assalariado,7145.74,19,3957.47,0.0,0.0,5579.78,0.3942,1584.85,0,1,0,1,1,0,0,63.25,759,7591.181666666666,5400.1375,91094.18,64801.65,745.2179616622846,1042.3491666666666,31.0,0.5,47.5,0.16666666666666666,0.940775,3,3957.47,3784.3992759999996,0.2886301847165208,85.37766798418973,0.13799981234964565,4903.569818999999,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI005488,Digital Multirrelacionado,32,Nordeste,Assalariado,12085.85,96,8112.64,8168.43,34893.53,11155.43,0.4061,0.0,0,1,0,1,0,0,0,37.416666666666664,449,14473.224166666667,12634.308333333334,173678.69,151611.7,1268.9714291706941,2129.765,18.583333333333332,0.0,60.5,0.08333333333333333,0.9604499999999999,2,51174.6,4530.220123,0.12705640513525288,337.6652561247216,0.10043853574657054,52307.15503075,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005489,Crédito Intensivo,44,Nordeste,Assalariado,5095.48,94,242.08,3053.82,4135.69,500.0,0.8287,42169.09,0,1,1,0,1,0,0,67.16666666666667,806,4763.6525,4532.613333333334,57163.83,54391.36,414.6958036338383,2102.2341666666666,29.833333333333332,1.6666666666666667,28.083333333333332,1.25,0.7955916666666667,3,7431.59,42583.439999999995,0.04850042413183303,67.48307692307692,0.09149154651779362,18077.449999999997,0,Crédito Intensivo,"Maior exposição a crédito, utilização elevada e maior incidência de atraso."
CLI005490,Tradicional Essencial,42,Sul,Assalariado,3555.51,160,7615.96,11586.57,6207.67,7209.4,0.2666,14829.75,1,0,1,0,0,1,0,17.0,204,4286.305833333333,3136.1124999999997,51435.67,37633.35,583.3750043282622,368.925,4.0,1.3333333333333333,4.75,3.5,0.4124833333333333,2,25410.199999999997,16751.77604,0.26834140587650557,184.47720588235293,0.18601851952959667,29598.144009999996,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005491,Digital Multirrelacionado,39,Centro-Oeste,Assalariado,11007.05,61,6956.31,4126.54,20204.48,14497.87,0.3644,21561.58,0,1,1,0,0,1,0,104.25,1251,9727.313333333334,8186.075833333333,116727.76,98232.91,649.0185707030454,1753.1433333333334,50.083333333333336,0.5833333333333334,57.916666666666664,0.08333333333333333,0.9624583333333333,3,31287.33,26844.603828000003,0.1584443152168772,78.52350919264589,0.0792832345945625,37998.480957,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005492,Tradicional Essencial,60,Sul,Aposentado,2923.18,224,3020.43,13644.23,0.0,5954.45,0.2392,0.0,0,1,1,0,0,1,0,31.166666666666668,374,3227.99,2258.284166666667,38735.88,27099.41,527.1365287778583,259.3483333333333,6.833333333333333,2.75,7.75,3.1666666666666665,0.4327750000000001,3,16664.66,1424.3044399999999,0.3004054638748364,72.45831550802139,0.23342347103993405,17020.736109999998,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005493,Digital Multirrelacionado,44,Sudeste,Estudante,9516.74,52,6430.05,14798.03,17134.96,12107.93,0.727,8930.51,1,1,1,1,0,0,0,82.0,984,9131.395,7403.3,109576.74,88839.6,883.1401769615267,2983.4441666666667,42.0,0.4166666666666667,51.5,0.08333333333333333,0.9639333333333333,3,38363.04,17732.97511,0.18924764507504055,90.28414634146343,0.11929007023375071,42796.2837775,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005494,Digital Multirrelacionado,35,Centro-Oeste,Empresário,10426.29,68,8920.35,21617.06,33839.1,18791.58,0.2893,34727.37,0,1,1,1,0,0,0,80.66666666666667,968,12058.22,8637.394166666667,144698.63999999998,103648.73,1307.6553407006295,1269.0458333333333,42.5,0.4166666666666667,57.333333333333336,0.08333333333333333,0.9516249999999999,3,64376.51,40163.774094,0.28369243829796875,107.07513429752066,0.15139465855884152,74417.45352350001,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005495,Jovem em Ascensão,28,Sudeste,Assalariado,6138.96,26,8318.04,10168.01,6.18,9799.99,0.696,4585.65,0,1,1,1,0,0,0,75.91666666666667,911,6617.858333333334,5035.4141666666665,79414.3,60424.97,674.2919000289836,1653.2033333333331,36.583333333333336,0.75,47.083333333333336,0.25,0.9330250000000001,3,18492.230000000003,11406.443039999998,0.2391172622562939,66.32817782656421,0.13390991837228555,21343.840760000003,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI005496,Digital Multirrelacionado,38,Sul,Assalariado,9814.33,36,8056.68,4703.2,9079.19,13399.95,0.348,0.0,0,1,1,0,0,0,1,95.66666666666667,1148,11553.748333333335,8735.776666666667,138644.98,104829.32,1152.742248650687,1513.9350000000002,45.833333333333336,0.4166666666666667,51.416666666666664,0.08333333333333333,0.9646499999999999,3,21839.07,4663.1826,0.2439010774136936,91.3147386759582,0.1319564696576134,23004.86565,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005497,Jovem em Ascensão,31,Sudeste,Autônomo,3932.1,24,1014.56,0.0,11804.73,7793.78,0.3284,0.0,0,1,1,1,1,0,0,74.25,891,4473.506666666667,3515.4816666666666,53682.08,42185.78,700.8683794321719,487.08,35.583333333333336,0.75,46.666666666666664,0.4166666666666667,0.9210833333333333,4,12819.289999999999,2559.4773520000003,0.21415526373046653,47.3465544332211,0.19936624505191233,13459.159338,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI005498,Digital Multirrelacionado,42,Norte,Autônomo,5269.73,66,7805.51,2092.03,9874.53,10121.14,0.3854,0.0,0,1,1,1,1,1,0,75.0,900,5893.820833333334,4407.720833333334,70725.85,52892.65,688.16676836437,788.275,37.916666666666664,0.3333333333333333,54.583333333333336,0.16666666666666666,0.9680166666666666,5,19772.07,3900.687356,0.25214543197430644,58.76961111111111,0.15612757576662237,20747.241839,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005499,Alta Renda Investidor,50,Norte,Assalariado,26793.22,54,15870.77,27083.61,236871.22,19748.68,0.2512,19265.36,0,1,1,1,0,1,1,60.416666666666664,725,28018.423333333336,19603.396666666667,336221.08,235240.76,4181.272305681682,2541.0641666666666,26.583333333333332,1.6666666666666667,25.166666666666668,0.75,0.8209166666666666,5,279825.6,24226.228415999998,0.3003390507222212,324.4700137931035,0.21329325610145192,285882.157104,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005500,Digital Multirrelacionado,30,Sudeste,Autônomo,11152.99,120,3617.89,12850.8,6442.79,16293.55,0.5611,0.0,0,1,1,1,1,1,0,99.0,1188,12594.818333333335,9267.463333333333,151137.82,111209.56,1786.0899575549904,2540.5475,47.75,0.3333333333333333,51.416666666666664,0.16666666666666666,0.96755,5,22911.48,9142.310905,0.26418443775356826,93.61074074074074,0.19272695162771875,25197.05772625,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005501,Digital Multirrelacionado,23,Sul,Autônomo,7248.8,42,2819.62,307.75,29989.51,11532.97,0.4573,22397.24,0,1,1,0,0,0,1,112.41666666666667,1349,8249.123333333333,7347.3775,98989.48,88168.53,1024.7168203160502,1605.2025,54.5,0.5833333333333334,53.166666666666664,0.16666666666666666,0.9607,3,33116.88,27671.267181000003,0.10931414126026319,65.35843587842847,0.13946701667582076,40034.69679525,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005502,Crédito Intensivo,29,Sul,Autônomo,4994.12,45,3189.6,3246.11,5631.03,9620.5,0.99,31868.85,0,1,1,0,1,0,0,49.5,594,4381.0858333333335,4258.511666666666,52573.03,51102.14,422.70110518455294,2376.5516666666667,18.333333333333332,1.6666666666666667,31.583333333333332,1.0833333333333333,0.7694,3,12066.74,41393.145,0.027978033603922002,86.03053872053871,0.09926029051258198,22415.02625,0,Crédito Intensivo,"Maior exposição a crédito, utilização elevada e maior incidência de atraso."
CLI005503,Alta Renda Investidor,41,Sudeste,Assalariado,25557.57,1,8257.62,43769.6,366139.33,31229.31,0.2564,2034.71,0,1,0,1,0,1,0,60.083333333333336,721,33698.28166666667,21027.6775,404379.38,252332.13,3730.3937771893707,2147.5750000000003,24.25,1.3333333333333333,23.583333333333332,0.6666666666666666,0.8096083333333333,3,418166.55000000005,10041.905084000002,0.37600149147070755,349.9752149791956,0.17740398468586796,420677.02627100004,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
CLI005504,Tradicional Essencial,53,Sudeste,Aposentado,6021.72,87,0.0,28088.38,2295.17,3315.33,0.3758,17482.96,0,1,1,0,1,0,0,28.833333333333332,346,5947.951666666667,4514.115,71375.42,54169.38,472.4651745607578,792.6225,5.166666666666667,3.0833333333333335,6.833333333333333,3.0833333333333335,0.3499333333333334,3,30383.550000000003,18728.861014,0.24106394049940444,156.55890173410404,0.10466396504314973,35065.7652535,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005505,Jovem em Ascensão,22,Sul,Assalariado,6002.69,27,1489.21,9840.41,281.31,5584.43,0.5996,17368.07,0,1,1,0,0,0,0,56.333333333333336,676,5373.231666666667,4100.935,64478.78,49211.22,764.2085488268239,1480.1166666666666,28.75,0.3333333333333333,56.416666666666664,0.3333333333333333,0.963975,2,11610.929999999998,20716.494228,0.23678425677408907,72.79766272189349,0.18634983213019074,16790.053557,1,Jovem em Ascensão,"Clientes jovens, digitais, com renda e patrimônio em fase de crescimento."
CLI005506,Digital Multirrelacionado,31,Nordeste,Servidor público,9854.45,87,4252.6,5411.44,19058.5,13393.89,0.3209,14689.09,0,1,1,0,0,1,1,80.16666666666667,962,10697.661666666667,8475.461666666668,128371.94,101705.54000000001,1486.7992190598466,1400.2825,41.583333333333336,0.4166666666666667,49.833333333333336,0.08333333333333333,0.9625499999999999,4,28722.54,18987.189301,0.20772763892171447,105.72301455301456,0.17542398013636382,33469.33732525,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005507,Digital Multirrelacionado,27,Sudeste,Assalariado,5920.58,1,13738.4,567.68,39369.01,15290.74,0.433,43591.19,0,1,0,0,1,0,0,80.91666666666667,971,6859.110833333333,5501.8533333333335,82309.33,66022.24,613.6034756529117,991.2975,40.583333333333336,0.4166666666666667,53.916666666666664,0.0,0.9587083333333334,2,53675.090000000004,50212.08042,0.19787659552082365,67.99406797116376,0.11152668718654411,66228.110105,4,Digital Multirrelacionado,"Uso intenso de canais digitais, alto volume transacional e vários produtos."
CLI005508,Crédito Intensivo,40,Nordeste,Autônomo,7479.34,73,3032.65,2090.31,2807.61,13093.4,0.883,54570.87,0,1,0,1,1,0,1,55.75,669,7381.191666666667,7226.813333333333,88574.3,86721.76,1184.2580973859722,3457.8308333333334,24.666666666666668,1.75,30.583333333333332,2.0,0.8103083333333333,4,7930.57,66132.3422,0.020915096139625243,129.62893871449924,0.16387002718385407,24463.65555,0,Crédito Intensivo,"Maior exposição a crédito, utilização elevada e maior incidência de atraso."
CLI005509,Tradicional Essencial,60,Nordeste,Assalariado,1200.0,173,6125.51,0.0,8379.07,4486.78,0.3005,0.0,0,0,1,1,0,0,0,25.833333333333332,310,1352.4641666666666,947.8525,16229.57,11374.23,165.43771506494244,134.26333333333335,5.0,2.4166666666666665,5.75,3.5,0.36037499999999995,2,14504.58,1348.27739,0.2991662748920643,36.69106451612903,0.17453951439168272,14841.6493475,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005510,Tradicional Essencial,39,Sudeste,Empresário,3821.01,182,0.0,5193.75,759.04,7058.59,0.4466,11064.13,0,1,1,0,1,0,0,34.833333333333336,418,3922.2483333333334,2879.1391666666664,47066.98,34549.67,540.2741186481734,649.9791666666666,5.833333333333333,3.0833333333333335,4.416666666666667,3.4166666666666665,0.3172833333333333,3,5952.79,14216.496293999999,0.26594674228089427,82.65471291866028,0.18765126913739208,9506.9140735,3,Tradicional Essencial,"Relacionamento longo, baixa digitalização, mais visitas à agência e produtos básicos."
CLI005511,Alta Renda Investidor,47,Nordeste,Assalariado,22672.38,89,16409.34,46261.11,228155.68,40793.65,0.3885,49735.31,0,1,1,1,0,1,1,51.25,615,21704.36,15488.009166666665,260452.32,185856.11,2853.9688820226806,3122.2291666666665,20.583333333333332,1.6666666666666667,24.0,1.0833333333333333,0.7927583333333333,5,290826.13,65583.643025,0.2864102343185118,302.20505691056906,0.1842695759868867,307222.04075625003,2,Alta Renda Investidor,"Alta renda, patrimônio elevado, investimentos e amplo relacionamento com o banco."
